year,month,age,usertype,count,mean
2019,Apr,57,Subscriber,19618,14.981240017670906
2019,Apr,58,Customer,516,28.69483204134368
2019,Apr,58,Subscriber,17454,13.890798670791758
2019,Apr,59,Customer,406,32.29215927750413
2019,Apr,59,Subscriber,17434,14.82226587893391
2019,Apr,60,Customer,369,64.6720415537489
2019,Apr,60,Subscriber,14606,13.245032863206902
2019,Apr,61,Customer,398,30.686306532663316
2019,Apr,61,Subscriber,12891,13.329439143588521
2019,Apr,62,Customer,240,29.931041666666644
2019,Apr,62,Subscriber,11884,14.214816840569972
2019,Apr,63,Customer,230,40.42695652173914
2019,Apr,63,Subscriber,11197,13.637191509630606
2019,Apr,64,Customer,175,27.359999999999978
2019,Apr,64,Subscriber,8112,17.257871055226808
2019,Apr,65,Customer,132,45.34873737373737
2019,Apr,65,Subscriber,8124,13.18886632200887
2019,Apr,66,Customer,107,26.314018691588775
2019,Apr,66,Subscriber,7192,12.93313635520945
2019,Apr,67,Customer,45,37.750740740740746
2019,Apr,67,Subscriber,4426,13.777447657779819
2019,Apr,68,Customer,50,37.939666666666675
2019,Apr,68,Subscriber,4479,15.826806578849467
2019,Apr,69,Customer,73,28.415068493150674
2019,Apr,69,Subscriber,3110,13.02654340836011
2019,Apr,70,Customer,12,46.708333333333336
2019,Apr,70,Subscriber,2461,26.01922660165246
2019,Apr,71,Customer,41,25.634959349593494
2019,Apr,71,Subscriber,2703,12.800659760759663
2019,Apr,72,Customer,11,39.1939393939394
2019,Apr,72,Subscriber,1986,15.031059080228234
2019,Apr,73,Customer,16,125.60833333333333
2019,Apr,73,Subscriber,1632,18.48955269607842
2019,Apr,74,Customer,13,21.4
2019,Apr,74,Subscriber,1061,13.040386427898193
2019,Apr,75,Customer,22,27.18863636363636
2019,Apr,75,Subscriber,658,12.782370820668678
2019,Apr,76,Customer,4,59.41666666666667
2019,Apr,76,Subscriber,833,15.185454181672668
2019,Apr,77,Customer,5,25.14
2019,Apr,77,Subscriber,902,12.377254249815202
2019,Apr,78,Subscriber,627,16.636868686868706
2019,Apr,79,Subscriber,280,9.740595238095244
2019,Apr,80,Customer,10,19.17666666666667
2019,Apr,80,Subscriber,99,19.21313131313132
2019,Apr,81,Customer,1,68.7
2019,Apr,81,Subscriber,142,11.577230046948355
2019,Apr,82,Customer,7,20.164285714285715
2019,Apr,82,Subscriber,331,17.781722054380655
2019,Apr,83,Subscriber,322,5.5267080745341595
2019,Apr,84,Subscriber,92,45.82880434782608
2019,Apr,85,Customer,1,31.65
2019,Apr,85,Subscriber,52,9.026923076923076
2019,Apr,86,Subscriber,33,6.551010101010101
2019,Apr,87,Subscriber,88,7.560795454545455
2019,Apr,88,Subscriber,10,21.321666666666665
2019,Apr,89,Subscriber,80,14.55145833333333
2019,Apr,90,Customer,2,14.375
2019,Apr,91,Subscriber,6,5.836111111111111
2019,Apr,95,Subscriber,48,9.850694444444443
2019,Apr,96,Subscriber,4,5.6375
2019,Apr,98,Subscriber,30,4.828888888888888
2019,Apr,100,Subscriber,2,32.458333333333336
2019,Apr,101,Subscriber,8,10.260416666666668
2019,Apr,102,Subscriber,15,9.262222222222222
2019,Apr,103,Subscriber,12,13.241666666666665
2019,Apr,104,Subscriber,4,4.3500000000000005
2019,Apr,107,Subscriber,19,20.019298245614035
2019,Apr,109,Subscriber,27,7.937654320987654
2019,Apr,110,Subscriber,5,34.67333333333333
2019,Apr,112,Subscriber,2,27.741666666666667
2019,Apr,115,Customer,7,14.138095238095241
2019,Apr,118,Subscriber,65,19.91564102564103
2019,Apr,119,Customer,2,13.5
2019,Apr,119,Subscriber,278,10.066366906474814
2019,Apr,120,Subscriber,19,13.303508771929824
2019,Apr,122,Subscriber,3,25.53888888888889
2019,Apr,123,Subscriber,27,6.9790123456790125
2019,Apr,124,Subscriber,29,8.688505747126436
2019,Apr,125,Subscriber,4,4.966666666666667
2019,Apr,126,Customer,4,26.762499999999996
2019,Apr,126,Subscriber,4,24.387500000000003
2019,Apr,129,Subscriber,58,10.991666666666664
2019,Apr,130,Subscriber,40,7.175416666666666
2019,Apr,131,Subscriber,100,10.610333333333331
2019,Apr,132,Subscriber,22,19.08560606060606
2019,Apr,133,Subscriber,24,21.565972222222225
2019,Apr,134,Customer,3,12.861111111111109
2019,Apr,134,Subscriber,28,20.166666666666664
2019,Apr,156,Customer,2,31.075000000000003
2019,May,16,Customer,161,108.9057971014493
2019,May,16,Subscriber,161,15.771739130434778
2019,May,17,Customer,643,31.725246241575984
2019,May,17,Subscriber,1082,11.423690696241534
2019,May,18,Customer,1452,55.89926538108354
2019,May,18,Subscriber,3930,11.63628498727735
2019,May,19,Customer,3714,43.375946867707896
2019,May,19,Subscriber,6006,14.006315906315894
2019,May,20,Customer,3838,41.80837241618912
2019,May,20,Subscriber,9462,13.182702740787708
2019,May,21,Customer,3772,43.36279604100393
2019,May,21,Subscriber,10130,12.851034879894708
2019,May,22,Customer,4773,43.24125986451568
2019,May,22,Subscriber,13066,14.55842007245268
2019,May,23,Customer,6776,34.35892857142867
2019,May,23,Subscriber,21565,14.327690702527223
2019,May,24,Customer,8996,33.97651363568981
2019,May,24,Subscriber,39947,14.453241795378714
2019,May,25,Customer,8596,33.12626609275626
2019,May,25,Subscriber,50628,14.223456387769739
2019,May,26,Customer,8510,30.523300039169698
2019,May,26,Subscriber,59861,13.140451768819984
2019,May,27,Customer,8487,42.66783119280465
2019,May,27,Subscriber,64430,14.31816389880485
2019,May,28,Customer,8090,31.488395138030437
2019,May,28,Subscriber,66297,14.150344158357875
2019,May,29,Customer,7876,31.091863467073086
2019,May,29,Subscriber,70312,13.863568807600483
2019,May,30,Customer,10074,83.86566739461313
2019,May,30,Subscriber,68518,14.475470679237576
2019,May,31,Customer,8432,38.80692401960792
2019,May,31,Subscriber,68875,13.88223666061722
2019,May,32,Customer,6202,38.041543050628775
2019,May,32,Subscriber,62561,14.130811527948774
2019,May,33,Customer,5106,35.57300235017622
2019,May,33,Subscriber,57274,14.382656179069015
2019,May,34,Customer,4699,37.925923955451644
2019,May,34,Subscriber,56747,13.78092821353253
2019,May,35,Customer,4614,30.406097384771
2019,May,35,Subscriber,52680,13.820140787142394
2019,May,36,Customer,4466,32.314192416778695
2019,May,36,Subscriber,48690,14.262583692750153
2019,May,37,Customer,2924,29.925769493844058
2019,May,37,Subscriber,45908,13.285592198890429
2019,May,38,Customer,3260,24.771441717791397
2019,May,38,Subscriber,43379,13.01637159301348
2019,May,39,Customer,2803,30.063521227256523
2019,May,39,Subscriber,39121,14.006542947947818
2019,May,40,Customer,2632,26.750455927051643
2019,May,40,Subscriber,38890,14.532087083226287
2019,May,41,Customer,2136,42.21122034956299
2019,May,41,Subscriber,33245,13.50586203439109
2019,May,42,Customer,2138,32.92772840661058
2019,May,42,Subscriber,32705,13.966682974061122
2019,May,43,Customer,1902,27.738915177006692
2019,May,43,Subscriber,32026,14.77191188409422
2019,May,44,Customer,1460,26.538584474885788
2019,May,44,Subscriber,31239,14.252004972417003
2019,May,45,Customer,1580,25.174662447257383
2019,May,45,Subscriber,30051,13.51483422625988
2019,May,46,Customer,1263,30.098046978094434
2019,May,46,Subscriber,28732,13.08766474082325
2019,May,47,Customer,1472,48.28727355072456
2019,May,47,Subscriber,29674,14.817210914155995
2019,May,48,Customer,1446,42.884624250806795
2019,May,48,Subscriber,28755,12.63889120732622
2019,May,49,Customer,1374,30.26080786026203
2019,May,49,Subscriber,32231,13.192084225331833
2019,May,50,Customer,137569,41.20436072080191
2019,May,50,Subscriber,46501,14.32851515738003
2019,May,51,Customer,1428,25.23347338935578
2019,May,51,Subscriber,26196,13.407598488318868
2019,May,52,Customer,1057,27.76595711132134
2019,May,52,Subscriber,26272,12.87524677730413
2019,May,53,Customer,1178,26.70022637238256
2019,May,53,Subscriber,24274,12.79974320946975
2019,May,54,Customer,1226,30.106525285481222
2019,May,54,Subscriber,23685,13.426416860178598
2019,May,55,Customer,1046,25.248900573613763
2019,May,55,Subscriber,23311,13.03197846510244
2019,May,56,Customer,834,37.74044764188648
2019,May,56,Subscriber,21797,12.94811289015306
2019,May,57,Customer,628,31.114994692144364
2019,May,57,Subscriber,20789,15.58733945836731
2019,May,58,Customer,621,26.94879227053142
2019,May,58,Subscriber,17529,12.978723829083203
2019,May,59,Customer,557,29.064991023339317
2019,May,59,Subscriber,18252,13.26268536781357
2019,May,60,Customer,509,29.69469548133593
2019,May,60,Subscriber,14879,15.077818849833166
2019,May,61,Customer,446,26.042862481315396
2019,May,61,Subscriber,13408,13.253481752187719
2019,May,62,Customer,343,55.03347910592813
2019,May,62,Subscriber,12070,14.158779342723024
2019,May,63,Customer,190,29.304298245614046
2019,May,63,Subscriber,10925,12.868564454614834
2019,May,64,Customer,199,31.58274706867674
2019,May,64,Subscriber,8504,13.80733772342421
2019,May,65,Customer,218,27.472553516819563
2019,May,65,Subscriber,8010,13.665272575946753
2019,May,66,Customer,248,26.5331317204301
2019,May,66,Subscriber,7259,13.173003627680625
2019,May,67,Customer,124,30.429569892473115
2019,May,67,Subscriber,4900,15.666265306122451
2019,May,68,Customer,82,52.21341463414635
2019,May,68,Subscriber,4378,13.528475711892769
2019,May,69,Customer,91,35.7576923076923
2019,May,69,Subscriber,3169,14.134658672557077
2019,May,70,Customer,130,27.16820512820512
2019,May,70,Subscriber,2441,14.159135600163884
2019,May,71,Customer,34,38.736764705882365
2019,May,71,Subscriber,2483,13.994932205665188
2019,May,72,Customer,17,48.93333333333334
2019,May,72,Subscriber,2176,14.102037377450978
2019,May,73,Customer,38,26.163596491228063
2019,May,73,Subscriber,1648,11.77033778317151
2019,May,74,Customer,12,29.97083333333333
2019,May,74,Subscriber,1060,11.433034591194954
2019,May,75,Customer,22,30.028030303030302
2019,May,75,Subscriber,860,13.349670542635662
2019,May,76,Customer,10,51.52166666666667
2019,May,76,Subscriber,823,14.05400972053461
2019,May,77,Customer,10,31.543333333333333
2019,May,77,Subscriber,960,12.562204861111107
2019,May,78,Subscriber,567,12.8352733686067
2019,May,79,Customer,6,18.358333333333334
2019,May,79,Subscriber,346,11.106984585741811
2019,May,80,Customer,2,73.01666666666667
2019,May,80,Subscriber,161,16.542753623188403
2019,May,81,Customer,1,21.316666666666666
2019,May,81,Subscriber,204,10.784068627450983
2019,May,82,Subscriber,318,16.420649895178197
2019,May,83,Subscriber,292,14.14166666666666
2019,May,84,Customer,1,58.983333333333334
2019,May,84,Subscriber,92,42.559963768115935
2019,May,85,Customer,2,3.9916666666666667
2019,May,85,Subscriber,30,9.91111111111111
2019,May,86,Customer,1,65.91666666666667
2019,May,86,Subscriber,42,7.742063492063491
2019,May,87,Subscriber,108,7.9339506172839505
2019,May,88,Customer,1,176.36666666666667
2019,May,88,Subscriber,5,23.873333333333335
2019,May,89,Subscriber,99,18.686363636363634
2019,May,90,Subscriber,1,13.083333333333334
2019,May,91,Subscriber,4,5.720833333333333
2019,May,92,Customer,2,8.766666666666666
2019,May,93,Customer,1,14.85
2019,May,93,Subscriber,5,7.8566666666666665
2019,May,95,Subscriber,48,8.463541666666668
2019,May,96,Subscriber,1,5.866666666666666
2019,May,97,Subscriber,1,43.016666666666666
2019,May,98,Subscriber,23,4.906521739130434
2019,May,100,Subscriber,1,31.216666666666665
2019,May,101,Subscriber,4,6.520833333333333
2019,May,102,Customer,12,9.677777777777775
2019,May,102,Subscriber,16,6.572916666666668
2019,May,103,Subscriber,12,12.676388888888889
2019,May,104,Subscriber,6,10.983333333333333
2019,May,106,Subscriber,1,31.45
2019,May,107,Subscriber,12,18.604166666666668
2019,May,108,Subscriber,6,25.627777777777776
2019,May,109,Subscriber,18,9.96759259259259
2019,May,110,Subscriber,2,40.8
2019,May,112,Subscriber,11,16.10454545454546
2019,May,113,Customer,1,12.183333333333334
2019,May,114,Customer,1,43.3
2019,May,118,Subscriber,74,19.057657657657657
2019,May,119,Customer,1,9.516666666666667
2019,May,119,Subscriber,357,8.455508870214755
2019,May,120,Subscriber,23,15.731159420289854
2019,May,123,Subscriber,24,8.009722222222221
2019,May,124,Subscriber,8,6.1
2019,May,125,Subscriber,9,10.044444444444444
2019,May,126,Subscriber,2,10.016666666666666
2019,May,129,Subscriber,68,12.90049019607843
2019,May,130,Subscriber,49,10.742857142857142
2019,May,131,Subscriber,122,13.537978142076499
2019,May,132,Subscriber,34,17.124509803921573
2019,May,133,Subscriber,32,18.944270833333334
2019,May,134,Subscriber,22,17.400000000000002
2019,Jun,16,Customer,493,31.402772143340105
2019,Jun,16,Subscriber,376,17.42513297872342
2019,Jun,17,Customer,1351,33.67332839871697
2019,Jun,17,Subscriber,1121,13.300550104073718
2019,Jun,18,Customer,2726,27.605270237221795
2019,Jun,18,Subscriber,4121,12.369736309957176
2019,Jun,19,Customer,4706,33.564042357274445
2019,Jun,19,Subscriber,7730,13.75905347132378
2019,Jun,20,Customer,5154,41.6729368775062
2019,Jun,20,Subscriber,9966,15.005162552679105
2019,Jun,21,Customer,6520,35.541160531697294
2019,Jun,21,Subscriber,11708,14.35239152716091
2019,Jun,22,Customer,7307,35.89671091647281
2019,Jun,22,Subscriber,14074,13.575935531239642
2019,Jun,23,Customer,9970,38.6143697759947
2019,Jun,23,Subscriber,25368,14.20078642384109
2019,Jun,24,Customer,12041,33.33809207430167
2019,Jun,24,Subscriber,46545,15.310454757045257
2019,Jun,25,Customer,11846,28.646351792447376
2019,Jun,25,Subscriber,57637,14.114225815593183
2019,Jun,26,Customer,11228,27.711489134307275
2019,Jun,26,Subscriber,67648,14.786130410359645
2019,Jun,27,Customer,11889,27.642136989373938
2019,Jun,27,Subscriber,74549,14.254107365625334
2019,Jun,28,Customer,11125,30.44027265917594
2019,Jun,28,Subscriber,74276,13.729117301236771
2019,Jun,29,Customer,11032,28.663738820401328
2019,Jun,29,Subscriber,79578,13.976794675245335
2019,Jun,30,Customer,12874,58.15898581119576
2019,Jun,30,Subscriber,77290,13.459372277569418
2019,Jun,31,Customer,9245,33.082695150531755
2019,Jun,31,Subscriber,76042,14.137017700744462
2019,Jun,32,Customer,7439,37.372294663261215
2019,Jun,32,Subscriber,68055,14.147215242573507
2019,Jun,33,Customer,6573,29.815855266494143
2019,Jun,33,Subscriber,63903,15.019196021052865
2019,Jun,34,Customer,5483,31.317116542039045
2019,Jun,34,Subscriber,62800,13.768322983014933
2019,Jun,35,Customer,5038,28.14336046050026
2019,Jun,35,Subscriber,57093,14.785267896239617
2019,Jun,36,Customer,5004,50.69724220623502
2019,Jun,36,Subscriber,52639,14.539654692021747
2019,Jun,37,Customer,4123,24.791599967661263
2019,Jun,37,Subscriber,48156,13.434119666638887
2019,Jun,38,Customer,3633,33.598513625103124
2019,Jun,38,Subscriber,45940,13.89704796110869
2019,Jun,39,Customer,3820,24.809960732984297
2019,Jun,39,Subscriber,42450,13.635084020416112
2019,Jun,40,Customer,3238,43.726379452336886
2019,Jun,40,Subscriber,40054,13.642067791814439
2019,Jun,41,Customer,2556,30.39058424621803
2019,Jun,41,Subscriber,34903,13.075122482308053
2019,Jun,42,Customer,2525,40.996343234323476
2019,Jun,42,Subscriber,33422,13.334805417589058
2019,Jun,43,Customer,2005,28.505062344139642
2019,Jun,43,Subscriber,33564,14.80263476740956
2019,Jun,44,Customer,1980,27.150816498316548
2019,Jun,44,Subscriber,32532,14.513923214066207
2019,Jun,45,Customer,2189,27.666301202984602
2019,Jun,45,Subscriber,30073,13.439400791407662
2019,Jun,46,Customer,2053,24.75163175840234
2019,Jun,46,Subscriber,29161,13.677292731159081
2019,Jun,47,Customer,1878,25.974165779197733
2019,Jun,47,Subscriber,30310,13.01389365445944
2019,Jun,48,Customer,1779,28.36551433389542
2019,Jun,48,Subscriber,29403,15.192936094956325
2019,Jun,49,Customer,1807,26.17434052757792
2019,Jun,49,Subscriber,31722,14.50165132505295
2019,Jun,50,Customer,166219,45.421021563920995
2019,Jun,50,Subscriber,47546,14.804463046313145
2019,Jun,51,Customer,1674,25.873197929111885
2019,Jun,51,Subscriber,26513,14.964663246960637
2019,Jun,52,Customer,1668,28.097601918465244
2019,Jun,52,Subscriber,25693,13.446465314806925
2019,Jun,53,Customer,1486,31.395233288470184
2019,Jun,53,Subscriber,24362,13.58075212763052
2019,Jun,54,Customer,1315,35.98533586818758
2019,Jun,54,Subscriber,24376,13.734990701236098
2019,Jun,55,Customer,1162,26.7040447504303
2019,Jun,55,Subscriber,23941,12.846666109741898
2019,Jun,56,Customer,1048,40.70066793893134
2019,Jun,56,Subscriber,22387,14.047442712288381
2019,Jun,57,Customer,913,26.539594742606837
2019,Jun,57,Subscriber,21807,16.702950123048993
2019,Jun,58,Customer,758,30.223856640281433
2019,Jun,58,Subscriber,17863,13.817708858161176
2019,Jun,59,Customer,676,27.51087278106507
2019,Jun,59,Subscriber,19046,13.18675662431311
2019,Jun,60,Customer,563,28.093250444049755
2019,Jun,60,Subscriber,15112,13.557628595376766
2019,Jun,61,Customer,538,38.40294299876086
2019,Jun,61,Subscriber,13606,15.610367974913025
2019,Jun,62,Customer,428,30.86172118380061
2019,Jun,62,Subscriber,12516,13.933208160221595
2019,Jun,63,Customer,436,24.929663608562688
2019,Jun,63,Subscriber,10838,13.560235590822515
2019,Jun,64,Customer,314,58.71921443736737
2019,Jun,64,Subscriber,8914,14.95589896043679
2019,Jun,65,Customer,120,35.77666666666668
2019,Jun,65,Subscriber,8352,13.717077745849277
2019,Jun,66,Customer,185,34.49504504504503
2019,Jun,66,Subscriber,6975,13.704150537634462
2019,Jun,67,Customer,158,121.8302742616034
2019,Jun,67,Subscriber,4666,14.069606372338907
2019,Jun,68,Customer,128,37.846354166666686
2019,Jun,68,Subscriber,4291,15.295583780004673
2019,Jun,69,Customer,130,29.817307692307697
2019,Jun,69,Subscriber,3133,18.62504521757633
2019,Jun,70,Customer,56,96.15327380952384
2019,Jun,70,Subscriber,2443,13.236539773502518
2019,Jun,71,Customer,36,25.922222222222228
2019,Jun,71,Subscriber,2485,12.933125419181764
2019,Jun,72,Customer,45,27.12444444444444
2019,Jun,72,Subscriber,2285,15.06189642596643
2019,Jun,73,Customer,28,19.383333333333333
2019,Jun,73,Subscriber,1879,15.370897640588975
2019,Jun,74,Customer,25,31.98066666666666
2019,Jun,74,Subscriber,1082,10.649738139248296
2019,Jun,75,Customer,32,15.761458333333332
2019,Jun,75,Subscriber,885,12.964369114877604
2019,Jun,76,Customer,8,35.131249999999994
2019,Jun,76,Subscriber,783,16.54229459344401
2019,Jun,77,Subscriber,850,12.851450980392123
2019,Jun,78,Customer,6,19.352777777777778
2019,Jun,78,Subscriber,606,13.125165016501647
2019,Jun,79,Customer,7,20.347619047619048
2019,Jun,79,Subscriber,443,12.209330323551551
2019,Jun,80,Customer,4,40.420833333333334
2019,Jun,80,Subscriber,240,18.28756944444445
2019,Jun,81,Subscriber,160,9.413854166666663
2019,Jun,82,Customer,2,4.2250000000000005
2019,Jun,82,Subscriber,368,21.33704710144926
2019,Jun,83,Subscriber,276,12.65289855072464
2019,Jun,84,Subscriber,192,36.84878472222222
2019,Jun,85,Customer,6,10.430555555555555
2019,Jun,85,Subscriber,36,8.122685185185183
2019,Jun,86,Customer,5,46.46999999999999
2019,Jun,86,Subscriber,58,11.481321839080458
2019,Jun,87,Customer,5,22.053333333333335
2019,Jun,87,Subscriber,132,8.946338383838382
2019,Jun,88,Customer,1,25.4
2019,Jun,88,Subscriber,7,13.111904761904759
2019,Jun,89,Customer,2,20.216666666666665
2019,Jun,89,Subscriber,144,17.196875
2019,Jun,90,Customer,1,16.483333333333334
2019,Jun,91,Subscriber,20,13.188333333333333
2019,Jun,93,Subscriber,4,4.0166666666666675
2019,Jun,95,Subscriber,57,11.946198830409356
2019,Jun,96,Subscriber,2,7.291666666666667
2019,Jun,97,Subscriber,7,17.973809523809525
2019,Jun,98,Subscriber,15,5.237777777777778
2019,Jun,99,Customer,3,17.65
2019,Jun,100,Subscriber,5,32.516666666666666
2019,Jun,101,Subscriber,15,11.00888888888889
2019,Jun,102,Customer,13,8.91025641025641
2019,Jun,102,Subscriber,24,19.25486111111111
2019,Jun,103,Subscriber,2,5.841666666666667
2019,Jun,104,Subscriber,6,6.386111111111112
2019,Jun,106,Subscriber,1,32.416666666666664
2019,Jun,107,Subscriber,12,16.95138888888889
2019,Jun,108,Subscriber,36,23.623611111111114
2019,Jun,109,Subscriber,7,5.628571428571428
2019,Jun,110,Subscriber,4,47.766666666666666
2019,Jun,112,Subscriber,6,13.791666666666666
2019,Jun,116,Customer,1,16.833333333333332
2019,Jun,118,Customer,1,17.483333333333334
2019,Jun,118,Subscriber,75,19.736888888888892
2019,Jun,119,Customer,2,41.99166666666667
2019,Jun,119,Subscriber,319,9.83463949843261
2019,Jun,120,Subscriber,22,19.045454545454547
2019,Jun,122,Subscriber,3,18.23333333333333
2019,Jun,123,Subscriber,40,7.372083333333331
2019,Jun,124,Subscriber,4,5.354166666666667
2019,Jun,126,Customer,2,15.375
2019,Jun,126,Subscriber,25,8.197333333333335
2019,Jun,129,Subscriber,53,12.999999999999998
2019,Jun,130,Subscriber,51,16.3421568627451
2019,Jun,131,Customer,1,34.28333333333333
2019,Jun,131,Subscriber,107,9.944080996884734
2019,Jun,132,Subscriber,44,16.12159090909091
2019,Jun,133,Subscriber,34,19.002450980392155
2019,Jun,134,Customer,3,11.466666666666669
2019,Jun,134,Subscriber,26,19.708974358974356
2019,Jul,16,Customer,815,26.13961145194278
2019,Jul,16,Subscriber,265,14.732264150943395
2019,Jul,17,Customer,2354,28.759721042197697
2019,Jul,17,Subscriber,1189,13.184735071488646
2019,Jul,18,Customer,3611,26.523737653466256
2019,Jul,18,Subscriber,4420,12.418612368024121
2019,Jul,19,Customer,6175,35.95747368421049
2019,Jul,19,Subscriber,9205,14.765265254390698
2019,Jul,20,Customer,6539,33.9784166794107
2019,Jul,20,Subscriber,11291,19.666746376169833
2019,Jul,21,Customer,8041,38.45669071011062
2019,Jul,21,Subscriber,13483,12.47477317115381
2019,Jul,22,Customer,9396,33.540873776075
2019,Jul,22,Subscriber,17690,13.890845110231794
2019,Jul,23,Customer,10909,25.197138448375988
2019,Jul,23,Subscriber,28221,14.797293977298168
2019,Jul,24,Customer,12436,25.404809960330265
2019,Jul,24,Subscriber,49879,13.608071867252129
2019,Jul,25,Customer,12132,27.92097757995408
2019,Jul,25,Subscriber,61114,13.269566711391818
2019,Jul,26,Customer,12076,29.47003836811321
2019,Jul,26,Subscriber,69198,13.026681406977206
2019,Jul,27,Customer,11069,26.429233294185035
2019,Jul,27,Subscriber,76961,12.922664509730138
2019,Jul,28,Customer,10879,23.613693047767757
2019,Jul,28,Subscriber,77650,13.34332882592826
2019,Jul,29,Customer,10692,28.11264340940256
2019,Jul,29,Subscriber,81924,13.091962469280451
2019,Jul,30,Customer,13332,41.61508775877578
2019,Jul,30,Subscriber,80779,14.045751577348936
2019,Jul,31,Customer,9226,30.422259556326335
2019,Jul,31,Subscriber,77055,12.978977137542406
2019,Jul,32,Customer,7284,30.94279928610644
2019,Jul,32,Subscriber,69835,13.665134960979499
2019,Jul,33,Customer,6656,28.293642327724434
2019,Jul,33,Subscriber,67673,13.623834961259819
2019,Jul,34,Customer,5925,23.046129395218006
2019,Jul,34,Subscriber,64490,13.723357884943425
2019,Jul,35,Customer,4851,27.233560090702905
2019,Jul,35,Subscriber,59055,13.378130838484052
2019,Jul,36,Customer,4998,36.953984927304305
2019,Jul,36,Subscriber,53311,13.103136938592975
2019,Jul,37,Customer,4346,23.628248197576323
2019,Jul,37,Subscriber,51247,12.714273355838795
2019,Jul,38,Customer,3479,25.81475040720505
2019,Jul,38,Subscriber,47775,13.87820722134997
2019,Jul,39,Customer,3414,24.668214215973382
2019,Jul,39,Subscriber,44618,13.674535688137802
2019,Jul,40,Customer,2923,40.283242102862324
2019,Jul,40,Subscriber,40564,13.532649640074874
2019,Jul,41,Customer,2379,24.402269861286246
2019,Jul,41,Subscriber,35525,13.184492610837484
2019,Jul,42,Customer,2220,26.97863363363372
2019,Jul,42,Subscriber,33919,13.752431773735424
2019,Jul,43,Customer,2096,31.234915712468148
2019,Jul,43,Subscriber,34121,13.337472524251968
2019,Jul,44,Customer,1980,32.21117003367006
2019,Jul,44,Subscriber,32415,13.118899172193974
2019,Jul,45,Customer,2004,27.179357950765116
2019,Jul,45,Subscriber,29777,13.67709585698143
2019,Jul,46,Customer,1819,27.653536741799503
2019,Jul,46,Subscriber,28328,13.123259084062868
2019,Jul,47,Customer,1759,26.761426947129042
2019,Jul,47,Subscriber,28602,13.654688483322772
2019,Jul,48,Customer,2121,25.191214835769298
2019,Jul,48,Subscriber,29095,13.929412842985665
2019,Jul,49,Customer,2023,38.32927170868356
2019,Jul,49,Subscriber,31403,13.64071267076398
2019,Jul,50,Customer,162384,41.84940911666199
2019,Jul,50,Subscriber,46320,14.178217112838123
2019,Jul,51,Customer,1620,26.524835390946475
2019,Jul,51,Subscriber,26971,13.621868550171136
2019,Jul,52,Customer,1546,27.975614489003878
2019,Jul,52,Subscriber,26307,13.119480873278356
2019,Jul,53,Customer,1401,27.555983821080176
2019,Jul,53,Subscriber,24789,13.430360240429197
2019,Jul,54,Customer,1373,27.281026948288417
2019,Jul,54,Subscriber,24907,14.984187845451803
2019,Jul,55,Customer,1340,26.283009950248736
2019,Jul,55,Subscriber,23849,12.7887821991139
2019,Jul,56,Customer,1174,28.565814877910288
2019,Jul,56,Subscriber,22380,13.44675454274653
2019,Jul,57,Customer,717,35.56415620641558
2019,Jul,57,Subscriber,21448,13.475109567325616
2019,Jul,58,Customer,862,25.965061871616395
2019,Jul,58,Subscriber,17812,15.283565386630679
2019,Jul,59,Customer,761,27.53784494086726
2019,Jul,59,Subscriber,18649,12.985976906715283
2019,Jul,60,Customer,482,31.723651452282184
2019,Jul,60,Subscriber,16039,13.407262505975135
2019,Jul,61,Customer,412,28.934304207119755
2019,Jul,61,Subscriber,13444,13.855553902608273
2019,Jul,62,Customer,419,27.76893396976933
2019,Jul,62,Subscriber,12253,14.825318969504155
2019,Jul,63,Customer,305,46.5071038251366
2019,Jul,63,Subscriber,11692,14.414403010605593
2019,Jul,64,Customer,195,26.606410256410232
2019,Jul,64,Subscriber,9071,13.10800352772574
2019,Jul,65,Customer,228,35.495394736842094
2019,Jul,65,Subscriber,8534,13.194289508632124
2019,Jul,66,Customer,105,63.55777777777778
2019,Jul,66,Subscriber,7316,19.203991252050333
2019,Jul,67,Customer,147,27.994671201814057
2019,Jul,67,Subscriber,4761,13.444745501645285
2019,Jul,68,Customer,103,31.00566343042072
2019,Jul,68,Subscriber,4441,12.754739923440686
2019,Jul,69,Customer,73,27.126027397260277
2019,Jul,69,Subscriber,3082,13.353666450356899
2019,Jul,70,Customer,66,26.20303030303031
2019,Jul,70,Subscriber,2730,13.056904761904766
2019,Jul,71,Customer,57,24.25818713450291
2019,Jul,71,Subscriber,2696,12.336683976261142
2019,Jul,72,Customer,53,33.340566037735854
2019,Jul,72,Subscriber,2484,13.92162506709608
2019,Jul,73,Customer,28,46.84880952380952
2019,Jul,73,Subscriber,1550,12.870774193548376
2019,Jul,74,Customer,52,20.70448717948718
2019,Jul,74,Subscriber,1256,11.399973460721858
2019,Jul,75,Customer,28,33.62619047619048
2019,Jul,75,Subscriber,847,11.771605667060198
2019,Jul,76,Customer,4,20.941666666666666
2019,Jul,76,Subscriber,818,14.281968215158916
2019,Jul,77,Customer,5,29.326666666666664
2019,Jul,77,Subscriber,821,13.447462444173771
2019,Jul,78,Customer,8,15.787500000000001
2019,Jul,78,Subscriber,674,11.984421364985144
2019,Jul,79,Customer,2,32.49166666666667
2019,Jul,79,Subscriber,493,10.684820824881673
2019,Jul,80,Customer,2,30.283333333333335
2019,Jul,80,Subscriber,254,15.064041994750655
